Three independent Ar reservoirs with Cu nanoparticles

65478 atoms
7 atom types

-3.61500000 288.61500000 xlo xhi
-47.50000000 47.50000000 ylo yhi
-47.50000000 47.50000000 zlo zhi

Masses

1 39.948  # Ar reservoir 1
2 39.948  # Ar reservoir 2
3 39.948  # Ar reservoir 3
4 63.546  # Cu nanoparticle 1
5 63.546  # Cu nanoparticle 2
6 63.546  # Cu nanoparticle 3
7 63.546  # fixed Cu walls

Atoms # atomic

209 7 -1.80750000 -43.88500000 44.68250000
210 7 -3.61500000 -42.07750000 44.68250000
211 7 -3.61500000 -43.88500000 46.49000000
212 7 -1.80750000 -42.07750000 46.49000000
213 7 -3.61500000 -40.27000000 -47.50000000
214 7 -1.80750000 -38.46250000 -47.50000000
215 7 -1.80750000 -40.27000000 -45.69250000
216 7 -3.61500000 -38.46250000 -45.69250000
217 7 -3.61500000 -40.27000000 -43.88500000
218 7 -1.80750000 -38.46250000 -43.88500000
219 7 -1.80750000 -40.27000000 -42.07750000
220 7 -3.61500000 -38.46250000 -42.07750000
221 7 -3.61500000 -40.27000000 -40.27000000
222 7 -1.80750000 -38.46250000 -40.27000000
223 7 -1.80750000 -40.27000000 -38.46250000
224 7 -3.61500000 -38.46250000 -38.46250000
225 7 -3.61500000 -40.27000000 -36.65500000
226 7 -1.80750000 -38.46250000 -36.65500000
227 7 -1.80750000 -40.27000000 -34.84750000
228 7 -3.61500000 -38.46250000 -34.84750000
229 7 -3.61500000 -40.27000000 -33.04000000
230 7 -1.80750000 -38.46250000 -33.04000000
231 7 -1.80750000 -40.27000000 -31.23250000
232 7 -3.61500000 -38.46250000 -31.23250000
233 7 -3.61500000 -40.27000000 -29.42500000
234 7 -1.80750000 -38.46250000 -29.42500000
235 7 -1.80750000 -40.27000000 -27.61750000
236 7 -3.61500000 -38.46250000 -27.61750000
237 7 -3.61500000 -40.27000000 -25.81000000
238 7 -1.80750000 -38.46250000 -25.81000000
239 7 -1.80750000 -40.27000000 -24.00250000
240 7 -3.61500000 -38.46250000 -24.00250000
241 7 -3.61500000 -40.27000000 -22.19500000
242 7 -1.80750000 -38.46250000 -22.19500000
243 7 -1.80750000 -40.27000000 -20.38750000
244 7 -3.61500000 -38.46250000 -20.38750000
245 7 -3.61500000 -40.27000000 -18.58000000
246 7 -1.80750000 -38.46250000 -18.58000000
247 7 -1.80750000 -40.27000000 -16.77250000
248 7 -3.61500000 -38.46250000 -16.77250000
249 7 -3.61500000 -40.27000000 -14.96500000
250 7 -1.80750000 -38.46250000 -14.96500000
251 7 -1.80750000 -40.27000000 -13.15750000
252 7 -3.61500000 -38.46250000 -13.15750000
253 7 -3.61500000 -40.27000000 -11.35000000
254 7 -1.80750000 -38.46250000 -11.35000000
255 7 -1.80750000 -40.27000000 -9.54250000
256 7 -3.61500000 -38.46250000 -9.54250000
257 7 -3.61500000 -40.27000000 -7.73500000
258 7 -1.80750000 -38.46250000 -7.73500000
259 7 -1.80750000 -40.27000000 -5.92750000
260 7 -3.61500000 -38.46250000 -5.92750000
261 7 -3.61500000 -40.27000000 -4.12000000
262 7 -1.80750000 -38.46250000 -4.12000000
263 7 -1.80750000 -40.27000000 -2.31250000
264 7 -3.61500000 -38.46250000 -2.31250000
265 7 -3.61500000 -40.27000000 -0.50500000
266 7 -1.80750000 -38.46250000 -0.50500000
267 7 -1.80750000 -40.27000000 1.30250000
268 7 -3.61500000 -38.46250000 1.30250000
269 7 -3.61500000 -40.27000000 3.11000000
270 7 -1.80750000 -38.46250000 3.11000000
271 7 -1.80750000 -40.27000000 4.91750000
272 7 -3.61500000 -38.46250000 4.91750000
273 7 -3.61500000 -40.27000000 6.72500000
274 7 -1.80750000 -38.46250000 6.72500000
275 7 -1.80750000 -40.27000000 8.53250000
276 7 -3.61500000 -38.46250000 8.53250000
277 7 -3.61500000 -40.27000000 10.34000000
278 7 -1.80750000 -38.46250000 10.34000000
279 7 -1.80750000 -40.27000000 12.14750000
280 7 -3.61500000 -38.46250000 12.14750000
281 7 -3.61500000 -40.27000000 13.95500000
282 7 -1.80750000 -38.46250000 13.95500000
283 7 -1.80750000 -40.27000000 15.76250000
284 7 -3.61500000 -38.46250000 15.76250000
285 7 -3.61500000 -40.27000000 17.57000000
286 7 -1.80750000 -38.46250000 17.57000000
287 7 -1.80750000 -40.27000000 19.37750000
288 7 -3.61500000 -38.46250000 19.37750000
289 7 -3.61500000 -40.27000000 21.18500000
