time_ps,Tar1,Tar2,Tar3,Tnp1_analytic,Tnp2_analytic,Tnp3_analytic
662.0,96.43204677183718,113.30433250226723,127.62510259310858,96.88654205939913,113.7239645774226,127.73627371576906
663.0,96.48653840553126,113.21929680422357,127.6553773406038,96.94007613461571,113.63976332145069,127.76667079310283
664.0,96.5412876214282,113.134412188263,127.68524675611694,96.99386682970304,113.55570940726747,127.79666725081331
665.0,96.59629264999093,113.04968027838801,127.71471094395135,97.0479123988353,113.47180444726793,127.82626318097974
666.0,96.65155171950559,112.96510269208657,127.74377001761194,97.10221109398499,113.38805004744148,127.85545868480031
667.0,96.70706305612413,112.88068104030596,127.77242409978233,97.15676116496509,113.30444780734568,127.88425387256983
668.0,96.76282488390686,112.79641692742688,127.80067332230195,97.2115608594711,113.2209993200806,127.9126488636572
669.0,96.8188354248651,112.7123119512378,127.82851782614291,97.26660842312323,113.13770617226307,127.94064378648271
670.0,96.87509289900372,112.62836770290951,127.85595776138686,97.32190209950836,113.05456994400133,127.96823877849538
671.0,96.9315955243637,112.54458576696994,127.88299328720151,97.37744013022223,112.97159220886981,127.99543398614993
672.0,96.9883415170647,112.46096772127915,127.90962457181729,97.43322075491139,112.88877453388422,128.02222956488382
673.0,97.04532909134754,112.37751513700452,127.93585179250361,97.48924221131533,112.80611847947675,128.04862567909407
674.0,97.10255645961679,112.29422957859633,127.96167513554515,97.54550273530847,112.72362559947165,128.07462250211384
675.0,97.1600218324832,112.21111260376333,127.98709479621793,97.60200056094216,112.64129744106081,128.10022021618903
676.0,97.21772341880619,112.1281657634487,128.01211097876532,97.65873392048671,112.55913554477982,128.1254190124548
677.0,97.27565942573632,112.04539060180623,128.03672389637387,97.71570104447333,112.47714144448403,128.15021909091175
678.0,97.33382805875773,111.96278865617661,128.06093377114897,97.77290016173608,112.39531666732503,128.17462066040196
679.0,97.3922275217305,111.88036145706407,128.0847408340904,97.83032949945384,112.31366273372716,128.19862393858529
680.0,97.4508560169331,111.79811052811317,128.1081453250679,97.88798728319217,112.23218115736434,128.22222915191495
681.0,97.5097117451047,111.71603738608583,128.1311474927963,97.94587173694524,112.15087344513715,128.24543653561352
682.0,97.5687929054875,111.63414354083861,128.15374759481074,98.00398108317765,112.06974109715004,128.26824633364842
683.0,97.6280976958691,111.55243049530016,128.17594589744186,98.06231354286635,111.98878560668894,128.29065879870743
684.0,97.6876243126247,111.47089974544897,128.1977426757905,98.12086733554229,111.90800846019877,128.31267419217411
685.0,97.74737095075939,111.38955278029127,128.21913821370256,98.17964067933237,111.82741113726154,128.33429278410293
686.0,97.80733580395032,111.30839108183918,128.24013280374373,98.23863179100104,111.74699511057439,128.35551485319448
687.0,97.86751706458894,111.22741612508909,128.2607267471739,98.29783888599216,111.66676184592801,128.37634068677042
688.0,97.9279129238231,111.14662937800028,128.28092035392157,98.35726017847057,111.58671280218525,128.39677058074827
689.0,97.98852157159918,111.06603230147373,128.30071394255822,98.41689388136379,111.50684943125984,128.41680483961628
690.0,98.04934119670416,110.9856263493311,128.3201078402723,98.47673820640364,111.42717317809549,128.43644377640783
691.0,98.11036998680768,110.9054129682941,128.3391023828434,98.53679136416784,111.34768548064514,128.45568771267608
692.0,98.17160612850401,110.82539359796391,128.357697914616,98.59705156412146,111.26838776985032,128.47453697846825
693.0,98.23304780735403,110.7455696708009,128.37589478847335,98.65751701465861,111.18928146962105,128.4929919122998
694.0,98.29469320792712,110.66594261210457,128.393693365811,98.71818592314368,111.1103679968155,128.51105286112863
695.0,98.35654051384313,110.5865138399937,128.41109401651042,98.77905649595303,111.03164876122031,128.52872018032903
696.0,98.41858790781407,110.50728476538669,128.4280971189123,98.8401269385161,110.95312516553076,128.5459942336654
697.0,98.48083357168605,110.42825679198218,128.44470305978987,98.901395455357,110.8747986053315,128.56287539326624
698.0,98.54327568648092,110.34943131623989,128.4609122343221,98.9628602501357,110.79667046907726,128.5793640395975
699.0,98.60591243243805,110.2708097273616,128.47672504606663,99.02451952568926,110.71874213807374,128.59546056143628
700.0,98.66874198905589,110.19239340727242,128.4921419069327,99.0863714840731,110.641014986459,128.61116535584407
701.0,98.73176253513368,110.11418373060229,128.50716323715395,99.14841432660218,110.56349038118479,128.62647882814008
702.0,98.79497224881297,110.03618206466764,128.52178946526115,99.2106462538921,110.48616968199823,128.64140139187435
703.0,98.85836930761907,109.95838976945332,128.53602102805465,99.27306546590012,110.40905424142368,128.65593346880075
704.0,98.92195188850259,109.88080819759473,128.54985837057683,99.3356701619663,110.33214540474475,128.67007548884988
705.0,98.9857181678808,109.80343869436017,128.56330194608444,99.39845854085439,110.25544450998676,128.6838278901018
706.0,99.04966632167898,109.72628259763339,128.57635221602084,99.4614288007927,110.1789528878991,128.69719111875895
707.0,99.11379452537172,109.6493412378964,128.589009649988,99.52457913951513,110.102671861938,128.71016562911836
708.0,99.17810095402415,109.5726159382125,128.60127472571844,99.58790775430181,110.02660274824959,128.7227518835443
709.0,99.24258378233316,109.49610801420943,128.61314792904722,99.65141284202001,109.95074685565285,128.73495035244045
710.0,99.30724118466847,109.4198187740629,128.62462975388357,99.7150925991647,109.87510548562324,128.74676151422238
711.0,99.37207133511376,109.3437495184802,128.6357207021825,99.77894522189938,109.79967993227609,128.75818585528927
712.0,99.4370724075076,109.26790154068405,128.6464212839164,99.84296890609643,109.72447148235054,128.76922386999624
713.0,99.50224257548449,109.19227612639678,128.65673201704635,99.90716184737788,109.64948141519346,128.779876060626
714.0,99.56758001251566,109.11687455382456,128.66665342749343,99.97152224115574,109.57471100274383,128.79014293736068
715.0,99.63308289194995,109.04169809364195,128.67618604910996,100.03604828267245,109.500161509517,128.80002501825354
716.0,99.69874938705453,108.9667480089767,128.68533042365047,100.10073816704121,109.42583419258958,128.80952282920043
717.0,99.76457767105565,108.89202555539461,128.6940871007427,100.16559008928634,109.35173030158414,128.81863690391123
718.0,99.83056591717917,108.81753198088478,128.70245663785852,100.23060224438338,109.2778510786544,128.82736778388121
719.0,99.89671229869126,108.743268525845,128.71043960028453,100.29577282729937,109.20419775847054,128.8357160183623
720.0,99.96301498893877,108.6692364230673,128.7180365610928,100.36110003303291,109.13077156820465,128.843682164334
721.0,100.02947216138972,108.59543689772384,128.72524810111133,100.4265820566541,109.05757372751654,128.8512667864747
722.0,100.09608198967366,108.52187116735291,128.7320748088946,100.4922170933446,108.98460544853967,128.85847045713223
723.0,100.16284264762194,108.44854044184517,128.73851728069369,100.55800333843754,108.91186793586726,128.86529375629493
724.0,100.22975230930794,108.37544592343016,128.74457612042667,100.62393898745724,108.83936238653877,128.8717372715623
725.0,100.29680914908717,108.30258880666294,128.75025193964862,100.69002223615901,108.76708999002634,128.87780159811535
726.0,100.36401134163741,108.229970278411,128.75554535752167,100.75625128056889,108.69505192822169,128.88348733868744
727.0,100.43135706199867,108.15759151784137,128.76045700078487,100.82262431702318,108.62324937542311,128.88879510353442
728.0,100.4988444856131,108.08545369640791,128.76498750372403,100.88913954220801,108.55168349832269,128.893725510405
729.0,100.56647178836488,108.0135579778389,128.7691375081414,100.95579515319878,108.48035545599365,128.89827918451087
730.0,100.63423714661992,107.94190551812474,128.7729076633253,101.02258934749955,108.4092663998781,128.90245675849695
731.0,100.70213873726566,107.87049746550592,128.7762986260196,101.08952032308244,108.33841747377484,128.90625887241117
732.0,100.77017473775054,107.79933496046118,128.77931106039316,101.15658627842672,108.26780981382738,128.9096861736745
733.0,100.83834332612366,107.7284191356959,128.78194563800906,101.22378541255806,108.1974445485123,128.91273931705058
734.0,100.9066426810742,107.65775111613073,128.7842030377939,101.29111592508761,108.12732279862759,128.9154189646157
735.0,100.97507098197075,107.58733201889031,128.78608394600687,101.35857601625095,108.05744567728154,128.91772578572804
736.0,101.04362640890062,107.51716295329237,128.78758905620882,101.42616388694707,107.98781428988138,128.91966045699755
737.0,101.1123071427091,107.44724502083692,128.7887190692311,101.49387773877717,107.91842973412264,128.921223662255
738.0,101.1811113650385,107.37757931519566,128.78947469314446,101.56171577408342,107.84929309997825,128.9224160925215
739.0,101.25003725836726,107.30816692220166,128.78985664322778,101.62967619598767,107.78040546968818,128.92323844597774
740.0,101.31908300604884,107.23900891983922,128.78986564193667,101.69775720842998,107.71176791774911,128.92369142793297
741.0,101.38824679235067,107.17010637823391,128.78950241887213,101.7659570162072,107.64338151090442,128.92377575079422
742.0,101.45752680249285,107.10146035964286,128.7887677107489,101.83427382501132,107.57524730813431,128.92349213403514
743.0,101.52692122268688,107.03307191844523,128.78766226136392,101.9027058414679,107.50736636064607,128.92284130416482
744.0,101.59642824017425,106.96494210113292,128.7861868215645,101.9712512731742,107.43973971186477,128.92182399469667
745.0,101.66604604326497,106.89707194630144,128.7843421492167,102.03990832873743,107.37236839742388,128.92044094611705
746.0,101.735772821376,106.82946248464104,128.7821290091733,102.10867521781282,107.3052534451564,128.91869290585385
747.0,101.80560676506954,106.76211473892803,128.7795481732418,102.17755015114156,107.23839587508583,128.916580628245
748.0,101.8755460660913,106.69502972401628,128.7766004201525,102.24653134058872,107.17179669941768,128.91410487450688
749.0,101.94558891740866,106.62820844682894,128.77328653552624,102.315616999181,107.10545692253106,128.91126641270276
750.0,102.01573351324866,106.56165190635039,128.76960731184218,102.38480534114458,107.03937754097038,128.9080660177109
751.0,102.08597804913606,106.49536109361841,128.76556354840554,102.45409458194261,106.9735595434374,128.90450447119284
752.0,102.15632072193111,106.42933699171648,128.7611560513151,102.52348293831278,106.90800391078342,128.90058256156135
753.0,102.22675972986737,106.36358057576633,128.75638563343088,102.59296862830473,106.84271161600162,128.89630108394863
754.0,102.29729327258933,106.29809281292073,128.75125311434135,102.66254987131738,106.7776836242197,128.891660840174
755.0,102.36791955119006,106.23287466235641,128.745759320331,102.73222488813627,106.71292089269272,128.88666263871198
756.0,102.4386367682486,106.16792707526727,128.7399050843475,102.80199190097058,106.64842437079602,128.88130729465982
757.0,102.50944312786739,106.10325099485775,128.73369124596894,102.87184913349022,106.5841950000185,128.87559562970537
758.0,102.58033683570952,106.03884735633632,128.72711865137094,102.94179481086282,106.52023371395596,128.86952847209454
759.0,102.6513160990359,105.97471708690935,128.7201881532937,103.01182715979053,106.45654143830474,128.863106656599
760.0,102.72237912674235,105.91086110577507,128.7129006110089,103.08194440854676,106.39311909085556,128.85633102448344
761.0,102.79352412939659,105.84728032411772,128.70525689028673,103.1521447870129,106.32996758148754,128.849202423473
762.0,102.86474931927502,105.78397564510193,128.69725786336258,103.22242652671483,106.26708781216223,128.84172170772075
763.0,102.9360529103996,105.72094796386737,128.68890440890385,103.29278786085936,106.20448067691832,128.8338897377746
764.0,103.00743311857438,105.65819816752345,128.68019741197656,103.36322702437057,106.14214706186597,128.82570738054477
765.0,103.0788881614222,105.59572713514437,128.671137764012,103.43374225392611,106.08008784518181,128.81717550927056
766.0,103.150416258421,105.5335357377643,128.6617263627732,103.50433178799328,106.01830389710383,128.80829500348764
767.0,103.22201563094026,105.47162483837272,128.65196411232148,103.57499386686504,105.95679607992668,128.79906674899482
768.0,103.29368450227716,105.40999529191008,128.6418519229827,103.64572673269605,105.89556524799693,128.789491637821
769.0,103.36542109769276,105.34864794526354,128.6313907113137,103.7165286295384,105.83461224770886,128.7795705681918
770.0,103.437223644448,105.28758363726297,128.62058140006846,103.78739780337736,105.77393791750012,128.76930444449656
771.0,103.50909037183959,105.22680319867715,128.60942491816428,103.858332502167,105.71354308784775,128.7586941772548
772.0,103.58101951123582,105.16630745221013,128.59792220064796,103.92933097586564,105.65342858126445,128.74774068308284
773.0,103.65300929611227,105.10609721249784,128.58607418866177,104.00039147647132,105.59359521229483,128.73644488466044
774.0,103.72505796208732,105.04617328610483,128.5738818294095,104.07151225805701,105.53404378751209,128.72480771069715
775.0,103.79716374695768,104.98653647152128,128.56134607612225,104.14269157680584,105.4747751055148,128.71283009589862
776.0,103.86932489073372,104.92718755916017,128.54846788802445,104.21392769104618,105.41578995692383,128.7005129809332
777.0,103.94153963567469,104.86812733135466,128.53524823029954,104.28521886128645,105.35708912437953,128.68785731239805
778.0,104.01380622632382,104.80935656235562,128.52168807405573,104.3565633502502,105.29867338253915,128.6748640427853
779.0,104.0861229095434,104.75087601832942,128.50778839629163,104.42795942291055,105.24054349807429,128.66153413044822
780.0,104.15848793454964,104.69268645735589,128.4935501798619,104.4994053465251,105.1827002296687,128.6478685395675
781.0,104.23089955294738,104.63478862942644,128.4789744134428,104.57089939067018,105.12514432801626,128.63386824011698
782.0,104.30335601876484,104.57718327644245,128.46406209149765,104.6424398272754,105.06787653581908,128.61953420782984
783.0,104.37585558848814,104.51987113221378,128.44881421424222,104.71402493065783,105.01089758778579,128.60486742416438
784.0,104.44839652109565,104.46285292245751,128.43323178761023,104.78565297755615,104.95420821063014,128.58986887626997
785.0,104.5209770780924,104.40612936479688,128.4173158232185,104.85732224716482,104.89780912306965,128.57453955695277
786.0,104.59359552354422,104.34970116876036,128.40106733833238,104.92903102116782,104.84170103582447,128.55888046464153
787.0,104.6662501241118,104.29356903578103,128.38448735583086,105.00077758377255,104.78588465161661,128.54289260335324
788.0,104.7389391490846,104.23773365919604,128.3675769041717,105.07256022174349,104.73036066516907,128.52657698265875
789.0,104.81166087041476,104.18219572424631,128.3503370173566,105.14437722443581,104.6751297632054,128.50993461764838
790.0,104.88441356275071,104.12695590807643,128.33276873489618,105.21622688382875,104.62019262444934,128.49296652889745
791.0,104.95719550347081,104.07201487973468,128.31487310177508,105.28810749455896,104.56554991962464,128.47567374243172
792.0,105.03000497271682,104.01737330017339,128.29665116841682,105.36001735395374,104.51120231145511,128.4580572896929
793.0,105.10284025342716,103.9630318222493,128.2781039906487,105.43195476206412,104.45715045466484,128.44011820750387
794.0,105.17569963137018,103.90899109072429,128.25923262966668,105.50391802169776,104.40339499597869,128.42185753803412
795.0,105.24858139517721,103.85525174226612,128.24003815200018,105.57590543845187,104.34993657412272,128.40327632876503
796.0,105.32148383637555,103.80181440544952,128.22052162947682,105.64791532074582,104.29677581982516,128.38437563245512
797.0,105.39440524942128,103.74867970075738,128.20068413918713,105.71994597985392,104.24391335581723,128.36515650710504
798.0,105.46734393173199,103.69584824058212,128.18052676344922,105.79199572993767,104.19134979683437,128.34562001592303
799.0,105.54029818371933,103.64332062922733,128.1600505897734,105.86406288807824,104.13908574961756,128.32576722728967
800.0,105.61326630882147,103.59109746290946,128.13925671082674,105.93614577430863,104.08712181291492,128.30559921472326
801.0,105.68624661353543,103.53917932975983,128.1181462243976,106.00824271164578,104.03545857748325,128.28511705684448
802.0,105.7592374074493,103.48756680982676,128.09672023336017,106.08035202612257,103.98409662609009,128.26432183734173
803.0,105.83223700327427,103.43626047507786,128.0749798456388,106.15247204681958,103.9330365335157,128.24321464493565
804.0,105.90524371687657,103.3852608894026,128.0529261741726,106.2246011058969,103.88227886655538,128.22179657334434
805.0,105.97825586730929,103.33456860861494,128.03056033687957,106.2967375386256,103.83182418402187,128.20006872124802
806.0,106.05127177684405,103.28418418045626,128.00788345662116,106.36887968341927,103.78167303674796,128.17803219225385
807.0,106.12428977100257,103.2341081445984,127.98489666116637,106.44102588186534,103.73182596758937,128.15568809486078
808.0,106.19730817858803,103.18434103264683,127.96160108315617,106.51317447875621,103.68228351142764,128.13303754242415
809.0,106.2703253317164,103.1348833681442,127.93799786006758,106.58532382212042,103.63304619517336,128.11008165312043
810.0,106.34333956584756,103.08573566657388,127.91408813417796,106.65747226325345,103.58411453776952,128.08682154991195
811.0,106.41634921981631,103.03689843536371,127.88987305252907,106.72961815674869,103.53548905019495,128.06325836051136
812.0,106.4893526358633,102.98837217389003,127.86535376689126,106.80175986052791,103.48717023546814,128.0393932173464
813.0,106.5623481596657,102.94015737348178,127.84053143372752,106.87389573587204,103.43915858865104,128.01522725752423
814.0,106.63533414036787,102.89225451742489,127.81540721415752,106.94602414745134,103.39145459685318,127.99076162279616
815.0,106.70830893061182,102.84466408096668,127.78998227392162,107.01814346335584,103.34405873923583,127.96599745952199
816.0,106.78127088656754,102.79738653132064,127.76425778334493,107.09025205512543,103.29697148701649,127.94093591863454
817.0,106.85421836796323,102.75042232767125,127.73823491730118,107.16234829777986,103.25019330347348,127.91557815560405
818.0,106.92714973811532,102.703771921179,127.7119148551767,107.23443056984856,103.20372464395062,127.88992533040252
819.0,107.00006336395845,102.65743575498566,127.68529878083432,107.30649725340051,103.15756595586225,127.8639786074682
820.0,107.07295761607523,102.61141426421962,127.65838788257722,107.37854673407371,103.11171767869838,127.83773915566982
821.0,107.14583086872594,102.56570787600148,127.6311833531128,107.45057740110474,103.06618024402985,127.81120814827091
822.0,107.21868149987799,102.5203170094498,127.60368638951653,107.52258764735802,103.02095407551397,127.78438676289416
823.0,107.29150789123533,102.47524207568698,127.57589819319567,107.59457586935508,102.97603958889997,127.7572761814856
824.0,107.36430842826766,102.43048347784541,127.54781996985315,107.6665404673035,102.93143719203496,127.72987759027886
825.0,107.4370815002396,102.38604161107371,127.51945292945123,107.73847984512597,102.8871472848699,127.70219217975945
826.0,107.50982550023954,102.34191686254314,127.4907982861753,107.81039241048893,102.84317025946565,127.67422114462879
827.0,107.58253882520854,102.29810961145425,127.46185725839756,107.88227657483134,102.79950649999941,127.64596568376858
828.0,107.655219875969,102.25462022904367,127.43263106864066,107.9541307533931,102.75615638277117,127.61742700020476
829.0,107.72786705725312,102.211449078591,127.40312094354148,108.02595336524344,102.71312027621036,127.58860630107174
830.0,107.8004787777314,102.16859651542605,127.3733281138147,108.09774283330913,102.67039854088274,127.5595047975765
831.0,107.8730534500408,102.12606288693603,127.34325381421642,108.16949758440256,102.62799152949742,127.53012370496262
832.0,107.9455894908129,102.08384853257306,127.31289928350786,108.24121604924973,102.5858995869139,127.50046424247442
833.0,108.01808532070187,102.04195378386183,127.28226576441888,108.31289666251801,102.54412305014961,127.47052763332098
834.0,108.09053936441222,102.00037896440737,127.2513545036116,108.3845378628438,102.50266224838724,127.44031510464018
835.0,108.16295005072658,101.95912438990307,127.22016675164394,108.45613809286004,102.46151750298259,127.40982788746267
836.0,108.23531581253313,101.91819036813874,127.18870376293323,108.52769579922365,102.42068912747226,127.379067216676
837.0,108.30763508685307,101.877577199009,127.1569667957197,108.59920943264267,102.38017742758176,127.34803433098845
838.0,108.37990631486781,101.83728517452172,127.12495711203003,108.67067744790343,102.33998270123365,127.3167304728932
839.0,108.4521279419461,101.79731457880669,127.09267597764087,108.74209830389745,102.30010523855591,127.28515688863207
840.0,108.52429841767096,101.75766568812439,127.06012466204234,108.81347046364827,102.26054532189042,127.25331482815967
841.0,108.59641619586648,101.71833877087498,127.02730443840156,108.88479239433808,102.2213032258016,127.22120554510727
842.0,108.6684797346245,101.67933408760744,126.99421658352608,108.95606256733427,102.18237921708533,127.1888302967467
843.0,108.7404874963311,101.64065189102888,126.96086237782743,109.02727945821577,102.14377355477785,127.15619034395436
844.0,108.812437947693,101.602292426014,126.9272431052845,109.09844154679936,102.10548649016499,127.12328695117502
845.0,108.88432955976373,101.5642559296147,126.89336005340715,109.16954731716558,102.06751826679148,127.09012138638587
846.0,108.95616080796971,101.5265426310699,126.85921451319953,109.2405952576848,102.02986912047038,127.05669492106031
847.0,109.02793017213621,101.48915275181545,126.82480777912362,109.31158386104303,101.99253927929274,127.02300883013191
848.0,109.09963613651308,101.45208650549431,126.79014114906265,109.38251162426747,101.95552896363748,126.98906439195828
849.0,109.17127718980038,101.41534409796672,126.75521592428456,109.45337704875197,101.91883838618118,126.95486288828494
850.0,109.24285182517384,101.37892572732076,126.72003340940545,109.52417864028257,101.88246775190842,126.92040560420925
851.0,109.31435854031025,101.34283158388284,126.684594912353,109.5949149090625,101.84641725812186,126.8856938281443
852.0,109.38579583741253,101.30706185022848,126.64890174433,109.66558436973733,101.81068709445277,126.8507288517827
853.0,109.45716222323485,101.27161670119324,126.61295521977766,109.73618554141989,101.77527744287161,126.81551197006057
854.0,109.52845620910742,101.23649630388378,126.57675665633914,109.80671694771492,101.74018847769875,126.78004448112132
855.0,109.5996763109613,101.20170081768907,126.54030737482303,109.87717711674381,101.70542036561544,126.74432768627966
856.0,109.6708210493529,101.16723039429176,126.50360869916669,109.94756458116899,101.67097326567476,126.70836288998532
857.0,109.7418889494884,101.13308517767976,126.4666619563998,110.01787787821821,101.63684732931294,126.67215139978707
858.0,109.81287854124808,101.09926530415787,126.42946847660778,110.08811554970877,101.60304270036066,126.63569452629652
859.0,109.88378835921039,101.06577090235967,126.39202959289526,110.15827614207151,101.56955951505459,126.5989935831521
860.0,109.9546169426759,101.03260209325951,126.3543466413495,110.2283582063746,101.53639790204906,126.5620498869828
861.0,110.02536283569115,100.99975899018466,126.31642096100394,110.29836029834736,101.50355798242792,126.52486475737228
862.0,110.09602458707229,100.9672416988276,126.27825389380163,110.36828097840372,101.47103986971645,126.4874395168226
863.0,110.16660075042857,100.9350503172585,126.23984678455874,110.43811881166573,101.4388436698935,126.44977549071821
864.0,110.2370898841857,100.90318493593782,126.20120098092802,110.50787236798666,101.40696948140388,126.41187400728988
865.0,110.30749055160909,100.87164563772905,126.16231783336237,110.5775402219743,101.37541739517062,126.37373639757858
866.0,110.37780132082682,100.84043249791165,126.12319869507829,110.64712095301375,101.34418749460764,126.33536399539948
867.0,110.44802076485259,100.8095455841941,126.08384492201945,110.71661314529032,101.31327985563247,126.29675813730583
868.0,110.51814746160841,100.7789849567271,126.04425787282021,110.78601538781213,101.28269454667914,126.25792016255299
869.0,110.58817999394724,100.74875066811694,126.00443890876919,110.85532627443263,101.25243162871114,126.21885141306235
870.0,110.65811694967535,100.71884276343897,125.9643893937728,110.9245444038729,101.2224911552346,126.17955323338532
871.0,110.72795692157462,100.68926128025132,125.92411069431887,110.99366837974392,101.19287317231169,126.14002697066736
872.0,110.79769850742468,100.66000624860861,125.88360417944021,111.06269681056854,101.163577718574,126.10027397461198
873.0,110.86734031002483,100.63107769107596,125.84287122067822,111.13162830980335,101.13460482523614,126.06029559744468
874.0,110.93688093721586,100.60247562274307,125.80191319204653,111.20046149586052,101.1059545161095,126.02009319387714
875.0,111.00631900190172,100.57420005123842,125.76073146999462,111.26919499212924,101.0776268076162,125.97966812107116
876.0,111.07565312207096,100.54625097674369,125.71932743337156,111.33782742699725,101.04962170880303,125.93902173860279
877.0,111.14488192081812,100.51862839200825,125.67770246338956,111.406357433872,101.0219392213557,125.89815540842636
878.0,111.21400402636489,100.49133228236384,125.63585794358778,111.47478365120189,100.99457933961313,125.8570704948387
879.0,111.2830180720811,100.46436262573937,125.59379525979601,111.54310472249713,100.96754205058188,125.81576836444313
880.0,111.35192269650565,100.43771939267586,125.55151580009841,111.61131929635059,100.94082733395086,125.77425038611375
881.0,111.42071654336718,100.41140254634155,125.5090209547973,111.67942602645844,100.91443516210592,125.73251793095945
882.0,111.48939826160459,100.38541204254712,125.46631211637687,111.74742357164062,100.88836550014486,125.69057237228826
883.0,111.55796650538751,100.35974782976103,125.4233906794671,111.81531059586123,100.86261830589237,125.64841508557147
884.0,111.62641993413646,100.33440984912508,125.38025804080752,111.88308576824866,100.83719352991523,125.60604744840788
885.0,111.694757212543,100.30939803447,125.33691559921108,111.95074776311564,100.81209111553754,125.56347084048804
886.0,111.76297701058957,100.28471231233125,125.29336475552807,112.01829525997915,100.78731099885626,125.52068664355866
887.0,111.8310780035693,100.26035260196498,125.24960691260998,112.08572694358003,100.76285310875667,125.4776962413867
888.0,111.89905887210566,100.23631881536404,125.20564347527346,112.15304150390266,100.73871736692814,125.43450101972388
889.0,111.96691830217176,100.21261085727417,125.16147585026431,112.22023763619426,100.71490368787993,125.391102366271
890.0,112.03465498510981,100.18922862521035,125.11710544622142,112.2873140409842,100.69141197895718,125.34750167064229
891.0,112.10226761765011,100.16617200947326,125.07253367364085,112.35426942410308,100.66824214035701,125.30370032432987
892.0,112.1697549019301,100.14344089316583,125.02776194483987,112.42110249670165,100.64539406514477,125.25969972066815
893.0,112.23711554551315,100.12103515221006,124.98279167392101,112.48781197526957,100.62286763927035,125.2155012547984
894.0,112.30434826140716,100.09895465536376,124.93762427673623,112.55439658165405,100.6006627415848,125.17110632363311
895.0,112.37145176808312,100.07719926423763,124.89226117085101,112.6208550430783,100.57877924385681,125.12651632582067
896.0,112.43842478949342,100.05576883331237,124.8467037755086,112.68718609215983,100.55721701078961,125.08173266170986
897.0,112.50526605509002,100.03466320995588,124.80095351159419,112.75338846692866,100.53597590003778,125.03675673331449
898.0,112.57197429984241,100.0138822344407,124.75501180159914,112.81946091084514,100.51505576222429,124.99158994427793
899.0,112.63854826425556,99.99342573996151,124.70888006958535,112.88540217281799,100.49445644095769,124.94623369983802
900.0,112.70498669438754,99.97329355265273,124.66255974114948,112.95121100722181,100.47417777284929,124.90068940679147
901.0,112.77128834186706,99.95348549160633,124.6160522433874,113.01688617391467,100.45421958753064,124.85495847345884
902.0,112.83745196391088,99.93400136888971,124.56935900485851,113.08242643825548,100.4345817076711,124.80904230964916
903.0,112.90347632334097,99.91484098956371,124.52248145555023,113.14783057112109,100.41526394899533,124.76294232662487
904.0,112.9693601886016,99.8960041517008,124.47542102684245,113.21309734892348,100.39626612030132,124.71665993706657
905.0,113.03510233377621,99.87749064640323,124.42817915147204,113.27822555362647,100.37758802347798,124.67019655503793
906.0,113.10070153860416,99.85930025782162,124.38075726349739,113.34321397276258,100.35922945352348,124.62355359595067
907.0,113.16615658849726,99.84143276317327,124.33315679826306,113.40806139944955,100.3411901985632,124.57673247652949
908.0,113.23146627455623,99.82388793276097,124.28537919236435,113.47276663240672,100.32347003986808,124.529734614777
909.0,113.29662939358691,99.80666552999165,124.237425883612,113.53732847597126,100.30606875187297,124.48256142993893
910.0,113.36164474811636,99.78976531139531,124.18929831099697,113.60174574011435,100.28898610219521,124.4352143424691
911.0,113.4265111464088,99.77318702664405,124.14099791465509,113.66601724045701,100.27222185165317,124.3876947739946
912.0,113.49122740248133,99.75693041857114,124.09252613583196,113.73014179828589,100.25577575428517,124.34000414728092
913.0,113.5557923361196,99.74099522319032,124.04388441684779,113.79411824056895,100.23964755736812,124.29214388619725
914.0,113.62020477289319,99.72538116971512,123.99507420106227,113.85794539997082,100.22383700143673,124.24411541568166
915.0,113.68446354417094,99.71008798057835,123.94609693283955,113.92162211486814,100.2083438203025,124.19592016170645
916.0,113.74856748713604,99.69511537145173,123.89695405751323,113.98514722936469,100.19316774107295,124.14755955124353
917.0,113.81251544480102,99.68046305126559,123.84764702135138,114.04851959330632,100.17830848417103,124.09903501222978
918.0,113.8763062660225,99.66613072222867,123.79817727152167,114.11173806229587,100.16376576335452,124.0503479735325
919.0,113.93993880551588,99.65211807984812,123.74854625605647,114.17480149770768,100.1495392857356,124.00149986491495
920.0,114.00341192386978,99.63842481294954,123.69875542381808,114.23770876670224,100.13562875180061,123.95249211700184
921.0,114.06672448756038,99.62505060369712,123.64880622446395,114.30045874224037,100.12203385542972,123.90332616124498
922.0,114.12987536896554,99.611995127614,123.59870010841196,114.3630503030975,100.10875428391694,123.85400342988886
923.0,114.19286344637885,99.5992580536026,123.54843852680581,114.42548233387772,100.09578971799017,123.80452535593646
924.0,114.25568760402338,99.5868390439652,123.49802293148039,114.4877537250275,100.08313983183125,123.75489337311487
925.0,114.3183467320654,99.57473775442452,123.44745477492724,114.54986337284949,100.07080429309623,123.70510891584115
926.0,114.38083972662788,99.56295383414445,123.39673551026003,114.61181017951606,100.05878276293579,123.65517341918819
927.0,114.44316548980386,99.55148692575094,123.34586659118015,114.67359305308261,100.04707489601562,123.6050883188506
928.0,114.50532292966959,99.5403366653529,123.29484947194236,114.7352109075009,100.03568034053704,123.55485505111066
929.0,114.56731096029756,99.52950268256329,123.24368560732036,114.796662662632,100.02459873825767,123.5044750528044
930.0,114.6291285017694,99.5189846005203,123.19237645257265,114.85794724425926,100.01382972451223,123.45394976128752
