time_ps,Tar1,Tar2,Tar3,Tnp1_analytic,Tnp2_analytic,Tnp3_analytic
100.0,122.16945555125069,113.46050721868359,80.51520107664156,122.40285045877572,113.5475059944494,81.1181414662671
101.0,121.85317231888986,113.35403003034055,80.30578482002576,122.08741693736012,113.43963713884519,80.90742082974889
102.0,121.53932413010298,113.2497681431466,80.09954024962856,121.77442484926868,113.33399778074512,80.6998741383801
103.0,121.22788147400426,113.14768770078489,79.89643394931613,121.46384455843129,113.2305539741866,80.49546790819144
104.0,120.9188152373253,113.04775525822986,79.69643289156289,121.15564682765074,113.12927218550489,80.29416904505725
105.0,120.61209669941648,112.9499377768204,79.49950443255983,120.84980281359016,113.03011928839217,80.09594483978852
106.0,120.30769752730956,112.8542026193939,79.30561630738416,120.54628406182198,112.93306255901747,79.90076296328772
107.0,120.00558977084083,112.7605175454802,79.11473662522943,120.24506250193743,112.83806967120692,79.708591461764
108.0,119.70574585783405,112.66885070655502,78.92683386469541,119.94611044271615,112.74510869168334,79.51939875200846
109.0,119.40813858934236,112.57917064135185,78.74187686913699,119.64940056735497,112.6541480753647,79.33315361672858
110.0,119.11274113494851,112.49144627123175,78.55983484207134,119.35490592875495,112.56515666072062,79.14982519994112
111.0,118.8195270281227,112.4056468956102,78.38067734264267,119.06259994486643,112.47810366518603,78.9693830024227
112.0,118.5284701616373,112.32174218744045,78.20437428114381,118.77245639409104,112.39295868063157,78.7917968772175
113.0,118.23954478303764,112.23970218875249,78.03089591459393,118.48444941073986,112.30969166888966,78.61703702520101
114.0,117.95272549016843,112.15949730624715,77.86021284237175,118.19855348054756,112.22827295733609,78.44507399069987
115.0,117.66798722675487,112.08109830694444,77.6922960019035,117.91474343624117,112.14867323452567,78.27587865716607
116.0,117.38530527803792,112.00447631388559,77.52711666440494,117.63299445316329,112.07086354588218,78.10942224290591
117.0,117.10465526646303,111.92960280188807,77.36464643067688,117.35328204494893,111.99481528944094,77.94567629686213
118.0,116.82601314742165,111.85644959335298,77.20485722695335,117.07558205925517,111.92050021164445,77.7846126944492
119.0,116.54935520504489,111.78498885412407,77.04772130080198,116.79987067354327,111.84789040318938,77.62620363344085
120.0,116.27465804804872,111.71519308939784,76.89321121707577,116.52612439091224,111.77695829492501,77.47042162990905
121.0,116.00189860562998,111.64703513968405,76.74129985391576,116.2543200359837,111.70767665380222,77.31723951421418
122.0,115.73105412341263,111.58048817681593,76.59196039880379,115.98443475083675,111.64001857887222,77.1666304270454
123.0,115.46210215944377,111.51552570000969,76.44516634466495,115.71644599099308,111.57395749733486,77.01856781551076
124.0,115.19502058023845,111.45212153197244,76.30089148601894,115.45033152145074,111.50946716063541,76.87302542927647
125.0,114.92978755687305,111.39024981505814,76.15910991517977,115.1860694127668,111.44652164060955,76.72997731675463
126.0,114.66638156112646,111.32988500747088,76.01979601850327,114.9236380371879,111.3850953256758,76.58939782133885
127.0,114.40478136166838,111.27100187951487,75.88292447268172,114.663016064828,111.32516291707486,76.45126157768726
128.0,114.14496602029445,111.21357550989069,75.74847024108512,114.40418245989315,111.2666994251553,76.31554350805209
129.0,113.88691488820723,111.15758128203709,75.61640857014837,114.14711647695222,111.20968016570488,76.18221881865551
130.0,113.63060760234286,111.10299488051781,75.48671498580403,113.89179765725345,111.1540807563272,76.05126299611108
131.0,113.37602408174261,111.04979228745293,75.35936528995985,113.63820582508596,111.09987711286287,75.92265180388999
132.0,113.12314452396879,110.9979497789941,75.23433555702067,113.38632108418587,111.04704544585465,75.79636127883207
133.0,112.87194940156452,110.94744392184315,75.11160213045403,113.13612381418633,110.9955622570563,75.6723677277004
134.0,112.62241945855685,110.89825156981354,74.99114161939913,112.8875946671109,110.94540433598422,75.5506477237795
135.0,112.3745357070026,110.85034986043412,74.87293089531836,112.64071456391004,110.89654875651156,75.43117810351617
136.0,112.12827942357643,110.80371621159468,74.75694708869112,112.39546469103976,110.84897287350432,75.31393596320284
137.0,111.88363214620075,110.75832831823267,74.64316758574917,112.1518264970822,110.80265431949867,75.1988986557024
138.0,111.6405756707167,110.71416414906082,74.53157002525319,111.90978168940752,110.75757100141932,75.0860437872145
139.0,111.39909204759593,110.6712019433348,74.42213229530994,111.66931223087671,110.71370109733802,74.97534921408261
140.0,111.15916357869257,110.62942020766076,74.31483253022954,111.43040033658455,110.6710230532722,74.8667930396411
141.0,110.9207728140349,110.58879771284211,74.20964910742235,111.19302847064255,110.62951558002266,74.76035361110226
142.0,110.68390254865625,110.54931349076492,74.10656064433505,110.95717934300104,110.58915765005042,74.65600951648253
143.0,110.44853581946462,110.51094683132172,74.00554599542528,110.72283590631042,110.54992849439168,74.55373958156738
144.0,110.21465590215064,110.47367727937305,73.90658424917451,110.48998135282045,110.51180759961092,74.45352286691468
145.0,109.9822463081332,110.4374846317463,73.80965472513861,110.25859911131758,110.47477470479129,74.35533866489561
146.0,109.75129078154255,110.40234893427144,73.71473697103559,110.02867284409983,110.43880979856193,74.25916649677315
147.0,109.5217732962402,110.36825047885317,73.6218107598702,109.80018644398847,110.40389311616208,74.16498610981733
148.0,109.29367805287521,110.33516980057894,73.53085608709476,109.5731240313763,110.3700051365408,74.07277747445693
149.0,109.06698947597653,110.30308767486252,73.44185316780592,109.347469951312,110.33712657949272,73.9825207814671
150.0,108.84169221108081,110.27198511462265,73.3547824339768,109.1232087706201,110.30523840282865,73.8941964391926
151.0,108.61777112189534,110.24184336749622,73.26962453172409,108.90032527505619,110.27432179958109,73.80778507080599
