time,T1,T2,T3,kin1,kin2,kin3,mean_x1,mean_x2,mean_x3
32.0,0.40762526217646494,0.28150968979704,0.485075775387088,0.43764527003356823,0.4652376208731532,0.5688796158159642,0.047323326613666034,-0.1235490766322052,-0.006910786376843193
32.2,0.41073527637406837,0.28125054840767405,0.48222490257885053,0.44161049868068536,0.44529684519752505,0.5671104561137653,0.07427612823285307,-0.11561560279395079,-0.018603452664866373
32.4,0.41377614591242207,0.28108901642515416,0.47934556502301684,0.4486763534851427,0.43491006941343885,0.5661552785007988,0.09969486326420113,-0.10393960522317064,-0.02952366585194552
32.6,0.41674647121333797,0.28102357381299514,0.4764406823342599,0.4406621727437327,0.4275599705266763,0.5498963592084584,0.12152974455947337,-0.08914068849943618,-0.038094487053804194
32.8,0.41964493614788323,0.28105264502388877,0.47351314618882095,0.43403448517346854,0.4195813386391636,0.5535243120977961,0.13793190726585103,-0.07260404884327419,-0.04444021239692113
33.0,0.4224703077336987,0.28117460127511024,0.47056581835178407,0.4332331908181166,0.4210753245653839,0.5727230857575276,0.1494972513462421,-0.05419402312445705,-0.04856793708087499
33.2,0.4252214357670967,0.2813877628303507,0.4676015287631456,0.4583492665889433,0.43220120991016936,0.566807783328741,0.1559932003513017,-0.034052346190454136,-0.05032761422513528
33.4,0.42789725239135573,0.2816904012859385,0.4646230736832988,0.4985584133078037,0.4309748531832237,0.5406441887669109,0.155845486768934,-0.01309016785713404,-0.05211362133565366
33.6,0.430496771602662,0.28208074185943693,0.4616332138984941,0.49093422881139065,0.43927666291408873,0.5127901000653987,0.1468210828833044,0.008073099312764145,-0.05341894547719665
33.8,0.4330190886951717,0.28255696567864436,0.45863467298677696,0.5048744014629368,0.4428274530124268,0.5152590671017389,0.13153392962151,0.02824462405131323,-0.052607335929454484
34.0,0.4354633796466991,0.28311721206905094,0.45563013564484295,0.507064142196174,0.4504668295971884,0.5181991557041415,0.11105704324019346,0.04735867057565911,-0.05037108394740991
34.2,0.4378289004465574,0.2837595808378435,0.45262224607619217,0.49771810114276915,0.45576986591681284,0.5301052611317261,0.08646634058587739,0.0649664295646965,-0.0457262943463622
34.4,0.44011498636710134,0.2844821345525843,0.44961360644090737,0.48252019396620277,0.4620376041972171,0.5393078219760404,0.05864310044478926,0.0778613915131444,-0.03904071398767858
34.6,0.4423210511805474,0.285282900812726,0.4466067753673197,0.45588843791602124,0.46889770172217604,0.5500494923623566,0.029102064146244472,0.0871485813352064,-0.03289012421295354
34.800000000000004,0.44444658632265766,0.2861598745121615,0.4436042665257739,0.4448340144619487,0.46810097820661656,0.5640212141305447,-0.0006639179345768663,0.09157862651022264,-0.027203795028799656
